gl_account_number,gl_account_name,gl_month,gl_year,gl_amount,gl_src,scd_active,scd_start,scd_end
126025100,Machinery and equipment,12,2021,1722236582.3005407,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126025110,Accumulated depreciation  - Machinery&equipment,12,2021,21148818319.12517,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126025000,Machinery and equipment,12,2021,-7915287072.470792,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126030100,Transportation equipment,12,2021,13233531246.654379,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126030110,Accumulated depreciation and - Transportation equipment,12,2021,158581433.716958,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126030000,Transportation equipment,12,2021,-155973501.1510438,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126035100,Office furniture and equipment,12,2021,2607932.5659142,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126035110,Accumulated depreciation - Office furniture&equipment,12,2021,205800570.965941,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126035000,Office furniture and equipment,12,2021,-151701454.7580084,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126040100,Construction work in progress,12,2021,54099116.2079326,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126040000,Construction work in progress,12,2021,1206769990.6620653,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126060100,ROU - Land and land improvements,12,2021,1206769990.6620653,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126060110,ROU - Accumulated depreciation - Land and land improvements,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126060000,ROU - Land and land improvements,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126065100,ROU - Building and structures,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126065110,ROU - Accumulated depreciation - Building and structures,12,2021,344785621.7379546,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126065000,ROU - Building and structures,12,2021,-185553452.8295168,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126070100,ROU - Plant machinery and equipment,12,2021,159232168.9084378,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126070110,ROU - Accum. depreciation - Plant machinery and equipment,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126070000,ROU - Plant machinery and equipment,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126075100,ROU - Transportation equipment,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126075110,ROU - Accumulated depreciation - Transportation equipment,12,2021,83862690.9851514,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126075000,ROU - Transportation equipment,12,2021,-43565592.3528994,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126080100,ROU - Office furniture and equipment,12,2021,40297098.632252,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126080110,ROU - Accum. depreciation - Office furniture and equipment,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126080000,ROU - Office furniture and equipment,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
126000000,"Property, plant and equipment",12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127010100,Goodwill,12,2021,17439188345.10026,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127010000,Goodwill,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127000000,Goodwill,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127110100,Software licenses,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127110110,Accumulated amortization - Software licenses,12,2021,84564476.1229548,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127110000,Software licenses,12,2021,-73563268.991464,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127115100,"Patent, copyright and trade secret - Purchase from outside",12,2021,11001207.1314908,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127115110,"Accum. Amortize- Patent, copyright & trade secret-Purchase",12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127115000,"Patent, copyright and trade secret - Purchase from outside",12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127120100,"Patent, copyright and trade secret - Self development",12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127120110,"Accum. Amort.-Patent,copyright&trade secret - Self develop",12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127120000,"Patent, copyright and trade secret - Self development",12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127130100,Intangible assets from development process (RMA),12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127130110,Accum. Amortize- Intangible assets from development (RMA),12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127130000,Intangible assets from development process (RMA),12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127135100,Intangible assets work in progress (AUC),12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127135000,Intangible assets work in progress (AUC),12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127155100,Intangible Assets - Others,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127155110,Accumulated amortization - Intangible Assets - Others,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127155000,Intangible assets - Others,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
127100000,Other intangible assets,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
128010100,Deferred income tax-Receivables,12,2021,11001207.1314908,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
128010150,Deferred income tax-Inventories,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
128010300,"Deferred income tax-Property, plant and equipment",12,2021,5364631.0600148,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
128010500,Deferred income tax-Employee benefits,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
128010550,Deferred income tax-Provisions,12,2021,180083187.5602942,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
128010650,Deferred income tax-Leases-Leasee,12,2021,3393912.7700464,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
128010800,Deferred income tax-Derivative,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
128010900,Deferred income tax-Loss carry forward,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
128010990,Deferred income tax-Others,12,2021,322228821.6423444,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
128010999,Deferred income tax-DTA-Offseting,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
128010000,Deferred tax assets,12,2021,-258800884.0641938,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
128000000,Deferred tax assets,12,2021,252269668.968506,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
120000000,Total non-current assets,12,2021,252269668.968506,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
100000000,Total assets,12,2021,17989351532.331738,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
211020100,Short-term borrowings from financial institutions,12,2021,26314779382.568348,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
211020200,Promissory notes from financial institutions,12,2021,-8519992600.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
211020000,Short-term borrowings from financial institutions,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
211000000,Bank overdrafts & ST borrowings from financial institutions,12,2021,-8519992600.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212010100,Trade payables - Related parties,12,2021,-8519992600.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212010200,Trade payables - Other parties,12,2021,-19789773.1161788,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212010000,Trade payables,12,2021,-1220396665.685386,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020100,Other payables - Purchase of investments,12,2021,-1240186438.8015647,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020110,"Other payables - Property, plant and equipment",12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020190,Other payables - Others,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020200,Employee payables,12,2021,-259005709.5391164,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020310,Accrued interest expenses,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020320,Accrued interest expenses - ROU,12,2021,-47986154.0351522,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020330,Accrued expenses -  Wages / Bonus / MSP,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020340,Accrued expenses -  Contract labour and Wages from outside,12,2021,-43686324.1262322,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020350,Accrued expenses -  Freight / Delivery expenses,12,2021,-23003391.9132808,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020360,Accrued expenses -  Rebate,12,2021,-80724019.0397648,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020370,Accrued expenses -  Sale promotion / Commission / Royalty,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020390,Accrued exp. - Electric/Power/Water/Insurance/Factory,12,2021,-6482871.6587642,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020400,Accrued exp. - professional and consultant fee,12,2021,-221860172.0531924,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020420,Accrued expenses - Rent,12,2021,-1600798.3896604,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020450,Accrued expenses -  Tax,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020460,Accrued expenses&Unbilled trade payable-Goods&Services,12,2021,-1134686.63,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020490,Accrued expenses - Others,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020600,Deposits - Received,12,2021,-9505309.6444768,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020610,Vendor retention,12,2021,-5683518.4994448,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020900,Revenue Department & Others government tax payble,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020910,Employee income tax deducted at source,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020920,Income tax deducted at source by company,12,2021,-8099.28,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020930,Value added tax (Output tax > Input tax),12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020940,VAT Output Tax-Deferred (Payable),12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212020000,Other payables,12,2021,-11781662.6322514,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212030100,Contract liabilities,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212030000,Current contract liabilities,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
212000000,Trade and other current payables,12,2021,-712462717.4413364,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
213000200,Current portion of long-term borrowings - other parties,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
213000000,Current portion of long-term borrowings,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
215000100,Current portion AP - Lease liabilities,12,2021,-1952649156.242901,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
215000110,Current portion deferred interest expense-Lease liabilities,12,2021,-1261530526.67215,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
215000000,Current portion of lease liabilities,12,2021,-1261530526.67215,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
216000100,Short-term borrowings - Related parties,12,2021,-33744539.2182556,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
216000000,Short-term borrowings,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
217000100,Income tax payable,12,2021,-33744539.2182556,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
217000000,Income tax payable,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
218010100,Provision accumulated absence,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
218010000,Current provisions for employee benefits,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
218020100,Short-term provisions-Contingent Consideration-Investments,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
218020000,Other current provisions,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
218030210,Derivative liabilities - Foreign exchange risk-FV adj.,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
218030000,Derivative liabilities,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
218090100,Other current liabilities - others,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
218090000,Other current liabilities - others,12,2021,-2727111.4755416,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
218000000,Other current liabilities,12,2021,-2727111.4755416,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
219900200,Interco.elim.offset-Accrued expenses,12,2021,-17730695.8750376,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
219900000,Other current liabilities - Intercompany eliminations offset,12,2021,-17730695.8750376,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
210000000,Total current liabilities,12,2021,-20457807.3505792,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
221000200,Long-term borrowings - other parties,12,2021,-11788374629.483887,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
221000000,Long-term borrowings,12,2021,-4207184316.170379,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
222000100,Long-term lease liabilities,12,2021,-4207184316.170379,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
222000200,Long-term deferred interest expense - Lease liabilities,12,2021,-16693714.5133528,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
222000000,Lease liabilities,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
223020300,Accrued dividend expenses - Non-current,12,2021,-16693714.5133528,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
223020610,Vendor retention - Non-current,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
223020000,Other payables - Non-current,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
223000000,Trade and other non-current payables,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
225000200,Deferred income tax-Tax Coupon,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
225000250,Deferred income tax-Investments,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
225000300,"Deferred income tax-Property, plant and equipment",12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
225000350,Deferred income tax-Intangible assets,12,2021,-1283353635.006853,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
225000800,Deferred income tax-Derivative,12,2021,-929612.3834424,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
225000990,Deferred income tax-Others,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
225000999,Deferred income tax-DTL-Offseting,12,2021,-1196804.9196334,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
225000900,Deferred income tax-Different between  exchange buying rate,12,2021,258800884.0641938,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
225000000,Deferred tax liabilities,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
226000100,Legal serverance payment,12,2021,-1026679168.2457352,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
226000300,Long service award,12,2021,-818559943.4511786,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
226000000,Non-current provisions for employee benefits,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
227010210,Derivative liabilities-Foreign exch risk -FV adj-Non-current,12,2021,-818559943.4511786,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
227010000,Derivative liabilities-Non-current,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
227000000,Other non-current liabilities,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
220000000,Total Non-current liabilities,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
200000000,Total liabilities,12,2021,-6069117142.380647,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
311100100,Issued & Paid Share capital - Preferred stock,12,2021,-17857491771.864532,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
311100000,Issued & Paid Share capital - Preferred stock,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
311500100,Issued & Paid Share capital - Common stock,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
311500000,Issued & Paid Share capital - Common stock,12,2021,-2712544855.13,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
312100100,(Premium)Discount on share capital - Preferred stock,12,2021,-2712544855.13,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
312100000,(Premium)Discount on share capital - Preferred stock,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
312500100,(Premium) Discount  on share capital - Common stock,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
312500000,(Premium) Discount  on share capital - Common stock,12,2021,-7795857.5,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
313500100,Surplus - treasury shares,12,2021,-7795857.5,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
313500000,Surplus - treasury shares,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
315100100,Retained earnings - Appropriated - Legal reserve,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
315100000,Retained earnings - Appropriated - Legal reserve,12,2021,-4404280.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
315500100,Retained earning-Unappropriated-Beginning,12,2021,-4404280.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
315500110,Retained earning-Unappropriated-Adjust,12,2021,-5627775458.428504,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
315500200,Profit/Loss for the period,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
315500300,Final Dividend,12,2021,-557681309.3077838,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
315500500,Transfer to Legal Reserve,12,2021,690287780.393673,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
315500800,Transfer to R/E-Components of OCI(Not be reclass to P/L),12,2021,468200.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
315500000,Retained earnings - Unappropriated,12,2021,-19114284.9344312,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
319010100,Exchange differences on translating F/S,12,2021,-5513815072.277046,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
319010300,Exchange differences on translating F/S-NCI,12,2021,-218727585.6053198,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
319010000,Components-OCI-Reclass to P/L:Exchange diff on translate FS,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
319040100,(Gain)loss-invest in equity designated at FVOCI,12,2021,-218727585.6053198,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
319040200,(Gain)loss-invest in equity designated at FVOCI-Tax,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
319040300,Gain/Loss-invest in equity designated at FVOCI-NCI,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
319040000,Components-OCI-Not reclasstoP/L:(G)/L-invest in equity-FVOCI,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
319055300,Investments in debt instrument revaluation-NCI,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
319055000,Compo-OCI-NotReclassToP/L:Change in FV-Fin. lia.-Credit risk,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
319080100,ChangInOwnerInterestInSub-Not result in LossControl,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
319080000,Changes in ownership interests in subsidiaries,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
319000000,Other components of shareholders' equity,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
319900100,Interco.elim.offset-Investment & Share capital,12,2021,-218727585.6053198,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
319900000,Changes in other-Investment&Share capital-Inter.Elim.Offset,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
310000000,Equity attribute to owner of the company,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
321010100,NCI - Capital,12,2021,-8457287650.512366,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
321010000,NCI - Capital,12,2021,3.3733461,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
321020100,NCI - Profit and loss,12,2021,3.3733461,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
321020000,NCI - Profit and loss,12,2021,36.4352027,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
321030100,NCI - Dividend,12,2021,36.4352027,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
321030000,NCI - Dividend,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
321040100,NCI - Exchange diff. on translating F/S,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
321040000,NCI - Components of OCI that will be reclass. to profit/loss,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
321050100,NCI-(Gain)loss-invest in equity designated at FVOCI,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
321050300,NCI-(Gain)loss on re-measure. of defined benefit plans,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
321050400,NCI-Change in FV-Fin lia. attribute- Credit risk,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
321050000,NCI-Component of OCI that will not be reclass to profit/loss,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
321000000,non-controlling interest,12,2021,0.0,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
320000000,Non-controlling interest,12,2021,39.8085488,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
300000000,Total equity,12,2021,39.8085488,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
390000000,Total liabilities and shareholders' equity,12,2021,-8457287610.703817,E3170 - PT Fajar Surya Wisesa Tbk.,1,2021-12-01,
111010100,Cash,12,2021,80155331.61012,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
111010200,Current A/C Balance,12,2021,39092528.003274,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
111010300,Saving A/C Balance,12,2021,82822405.9644,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
111010000,Cash,12,2021,202070265.577794,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
111020400,Cash in bank-fixed deposit (not over 3 mths),12,2021,323788.280292,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
111020000,Cash equivalents,12,2021,323788.280292,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
111000000,Cash and cash equivalents,12,2021,202394053.858086,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112010100,Trade receivables - Related parties,12,2021,1356957.222462,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112010200,Trade receivables - Other parties,12,2021,886777112.172942,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112010210,Allowance for impair loss-trade receivables - Other parties,12,2021,-25714030.749858,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112010300,Notes receivable,12,2021,0.0,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112010000,Trade receivables,12,2021,862420038.645546,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112020150,Other receivable - Employees,12,2021,691544.109582,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112020200,Other receivable - Others,12,2021,4217736.007764,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112020210,Allowance for impairment loss on other receivables,12,2021,-62460.34353,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112020410,Accrued interest income,12,2021,19583353.308654,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112020490,Accrued incomes - Others,12,2021,0.0,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112020500,Prepaid expenses - Royalty fee & License,12,2021,2466995.561712,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112020510,Prepaid expense - Other tax,12,2021,0.0,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112020520,Prepaid Expense-Rent,12,2021,0.0,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112020590,Prepaid expenses - Others,12,2021,15088968.101016,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
112020600,Advances payment-Goods/Services,12,2021,0.0,"E6590 - United Pulp and Paper Co., Inc.",1,2021-12-01,
